,Unnamed: 0.1,Unnamed: 0,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
15707,15707,15707,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,00:10,04h 10m,600.0,39 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana)
15708,15708,15708,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),17:50,22:25,04h 35m,600.0,40 Seats available,2.9,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana)
15709,15709,15709,Jai Balaji Bus Service,AC Seater (2+2),16:50,21:30,04h 40m,440.0,49 Seats available,4.0,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana)
15710,15710,15710,Rathore Sonal Travels,A/C Seater/Sleeper (2+1),18:00,00:00,06h 00m,950.0,36 Seats available,2.3,https://www.redbus.in/bus-tickets/chandigarh-to-hisar-haryana,Chandigarh to Hisar (Haryana)
15711,15711,15711,Chandigarh Transport Undertaking (CTU) - 165946,HVAC Seater (2+3),19:10,07:40,12h 30m,950.48,47 Seats available,4.3,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam
15712,15712,15712,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),00:20,09:10,08h 50m,899.0,21 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam
15713,15713,15713,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:30,09:10,09h 40m,899.0,38 Seats available,3.5,https://www.redbus.in/bus-tickets/chandigarh-to-kathgodam,Chandigarh to Kathgodam
15714,15714,15714,HRTC - 1226,Ordinary 3+2 Non AC Seater,04:45,09:40,04h 55m,391.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15715,15715,15715,HRTC - 1206,Ordinary 3+2 Non AC Seater,11:00,16:40,05h 40m,304.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15716,15716,15716,HRTC - 1207,Ordinary 3+2 Non AC Seater,11:50,20:40,08h 50m,388.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15717,15717,15717,HRTC - 1231,Ordinary 3+2 Non AC Seater,13:40,22:40,09h 00m,411.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15718,15718,15718,HRTC - 1208,Ordinary 3+2 Non AC Seater,14:00,19:51,05h 51m,282.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15719,15719,15719,HRTC - 1209,Ordinary 3+2 Non AC Seater,14:30,20:50,06h 20m,309.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15720,15720,15720,HRTC - 1210,Ordinary 3+2 Non AC Seater,15:00,23:30,08h 30m,388.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15721,15721,15721,HRTC - 1211,Ordinary 3+2 Non AC Seater,15:20,22:00,06h 40m,304.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15722,15722,15722,HRTC - 1236,Ordinary 3+2 Non AC Seater,15:40,00:01,08h 21m,309.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15723,15723,15723,HRTC - 1212,A/C Executive (2+3),16:00,21:58,05h 58m,388.0,41 Seats available,2.1,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15724,15724,15724,HRTC - 1216,Ordinary 3+2 Non AC Seater,16:30,01:45,09h 15m,388.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15725,15725,15725,HRTC - 1234,Ordinary 3+2 Non AC Seater,16:45,23:55,07h 10m,306.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15726,15726,15726,HRTC - 44,Himsuta AC Seater Volvo/Scania 2+2,17:00,22:10,05h 10m,944.0,31 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15727,15727,15727,HRTC - 1215,Ordinary 3+2 Non AC Seater,17:00,23:05,06h 05m,304.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15728,15728,15728,HRTC - 1229,Ordinary 3+2 Non AC Seater,17:15,00:30,07h 15m,304.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15729,15729,15729,HRTC - 1217,Ordinary 3+2 Non AC Seater,17:30,23:15,05h 45m,309.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15730,15730,15730,HRTC - 1232,Ordinary 3+2 Non AC Seater,17:30,02:30,09h 00m,401.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15731,15731,15731,HRTC - 1233,Himsuta AC Seater Volvo/Scania 2+2,18:00,23:25,05h 25m,826.0,34 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15732,15732,15732,HRTC - 1219,Ordinary 3+2 Non AC Seater,18:30,00:25,05h 55m,309.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15733,15733,15733,HRTC - 1345,Ordinary 3+2 Non AC Seater,18:40,00:10,05h 30m,289.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15734,15734,15734,HRTC - 1220,Ordinary 3+2 Non AC Seater,19:00,01:00,06h 00m,309.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15735,15735,15735,HRTC - 1221,Ordinary 3+2 Non AC Seater,19:30,01:30,06h 00m,309.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15736,15736,15736,HRTC - 1222,Ordinary 3+2 Non AC Seater,19:45,01:43,05h 58m,300.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15737,15737,15737,HRTC - 1223,Ordinary 3+2 Non AC Seater,20:00,01:30,05h 30m,319.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15738,15738,15738,HRTC - 1224,Ordinary 3+2 Non AC Seater,20:15,03:15,07h 00m,391.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15739,15739,15739,HRTC - 1228,Ordinary 3+2 Non AC Seater,20:30,03:15,06h 45m,304.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15740,15740,15740,HRTC - 1214,Himsuta AC Seater Volvo/Scania 2+2,21:00,03:00,06h 00m,929.0,30 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15741,15741,15741,Chandigarh Transport Undertaking (CTU) - 165963,HVAC Seater (2+3),19:50,01:40,05h 50m,438.9,47 Seats available,3.8,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15742,15742,15742,Laxmi holidays,VE A/C Semi Sleeper (2+2),17:00,23:50,06h 50m,1044.0,39 Seats available,4.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15743,15743,15743,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,22:30,05h 30m,699.0,38 Seats available,3.7,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15744,15744,15744,Zimindara Travels,AC Sleeper (2+1),17:10,22:30,05h 20m,649.0,35 Seats available,4.1,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15745,15745,15745,City Land Travels,A/C Seater/Sleeper (2+1),17:31,00:20,06h 49m,630.0,32 Seats available,4.2,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15746,15746,15746,City Land Travels,A/C Seater/Sleeper (2+1),17:40,23:15,05h 35m,540.0,32 Seats available,3.6,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15747,15747,15747,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:50,02:40,03h 50m,899.0,27 Seats available,3.5,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15748,15748,15748,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),22:50,03:40,04h 50m,999.0,27 Seats available,3.5,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15749,15749,15749,Vijay Tour and Travels,A/C Seater / Sleeper (2+1),23:00,03:50,04h 50m,799.0,38 Seats available,3.0,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15750,15750,15750,Shree Mahaveer Travels Jaipur,A/C Seater/Sleeper (2+1),23:59,05:30,05h 31m,699.0,36 Seats available,3.5,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15751,15751,15751,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:17,01:15,06h 58m,488.0,29 Seats available,2.4,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15752,15752,15752,Amit Travels,A/C Seater / Sleeper (2+1),20:00,01:15,05h 15m,799.0,40 Seats available,1.7,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15753,15753,15753,Amit Travels,A/C Seater / Sleeper (2+1),20:00,01:30,05h 30m,799.0,40 Seats available,1.7,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15754,15754,15754,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),18:20,23:30,05h 10m,3000.0,24 Seats available,3.9,https://www.redbus.in/bus-tickets/haridwar-to-chandigarh,Haridwar to Chandigarh
15755,15755,15755,Chandigarh Transport Undertaking (CTU) - 165911,HVAC Seater (2+3),05:30,16:30,11h 00m,640.0,47 Seats available,2.6,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15756,15756,15756,Chandigarh Transport Undertaking (CTU) - 165848,HVAC Seater (2+3),06:00,17:00,11h 00m,640.0,47 Seats available,3.3,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15757,15757,15757,Chandigarh Transport Undertaking (CTU) - 165913,HVAC Seater (2+3),10:15,21:15,11h 00m,640.0,47 Seats available,4.2,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15758,15758,15758,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),20:00,04:50,08h 50m,751.0,33 Seats available,4.7,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15759,15759,15759,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:30,04:20,08h 50m,618.0,47 Seats available,4.5,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15760,15760,15760,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,03:40,09h 10m,855.0,40 Seats available,5.0,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15761,15761,15761,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),17:30,02:40,09h 10m,542.0,47 Seats available,4.9,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15762,15762,15762,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,01:30,09h 30m,507.0,47 Seats available,4.1,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15763,15763,15763,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),17:00,02:00,09h 00m,770.0,42 Seats available,4.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15764,15764,15764,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),16:30,02:00,09h 30m,650.0,36 Seats available,4.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15765,15765,15765,Ram Dalal Holidays,A/C Seater/Sleeper (2+1),18:30,03:30,09h 00m,370.0,35 Seats available,4.3,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15766,15766,15766,IntrCity SmartBus,A/C Seater / Sleeper (2+1),16:30,01:20,08h 50m,645.0,38 Seats available,4.7,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15767,15767,15767,Laxmi holidays,Bharat Benz A/C Sleeper (2+1),19:30,04:30,09h 00m,650.0,36 Seats available,3.6,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15768,15768,15768,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),19:00,03:45,08h 45m,487.0,48 Seats available,3.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15769,15769,15769,IntrCity SmartBus,VE A/C Seater / Sleeper (2+1),18:30,03:40,09h 10m,642.0,40 Seats available,4.5,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15770,15770,15770,City Land Travels,A/C Seater/Sleeper (2+1),19:00,04:15,09h 15m,531.0,32 Seats available,2.7,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15771,15771,15771,Travel Point,A/C Seater / Sleeper (2+2),14:30,23:30,09h 00m,542.0,44 Seats available,2.2,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15772,15772,15772,PRAKASH TOURISM,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:00,03:35,08h 35m,1299.0,49 Seats available,0.0,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15773,15773,15773,Gola Bus Service,A/C Seater/Sleeper (2+1),18:40,03:50,09h 10m,499.0,36 Seats available,4.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15774,15774,15774,IntrCity SmartBus,AC Sleeper (2+1),19:15,04:20,09h 05m,764.0,33 Seats available,4.3,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15775,15775,15775,BSS COOL COOL TRAVELS,VE A/C Sleeper (2+1),18:00,04:45,10h 45m,1599.0,46 Seats available,4.2,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15776,15776,15776,Awadh Travels,A/C Sleeper (2+2),18:55,04:00,09h 05m,1019.0,46 Seats available,3.9,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15777,15777,15777,Baru travels,A/C Seater / Sleeper (2+2),18:15,04:50,10h 35m,599.0,46 Seats available,3.8,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15778,15778,15778,Baru travels,A/C Seater / Sleeper (2+2),18:15,05:05,10h 50m,599.0,46 Seats available,3.8,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15779,15779,15779,Lavish Travels,A/C Seater / Sleeper (2+2),14:40,01:15,10h 35m,629.0,52 Seats available,3.6,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15780,15780,15780,Jamna Travels-Jammu,AshokLeyland Stile A/C,19:30,04:30,09h 00m,699.0,18 Seats available,3.5,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15781,15781,15781,Goel Tourist (Regd),A/C Seater / Sleeper (2+2),14:30,00:30,10h 00m,600.0,44 Seats available,3.6,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15782,15782,15782,Vijay Tour and Travels,Bharat Benz A/C Seater /Sleeper (2+1),15:00,01:00,10h 00m,700.0,38 Seats available,2.2,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15783,15783,15783,City Land Travels,A/C Seater/Sleeper (2+1),19:30,04:00,08h 30m,799.0,31 Seats available,2.8,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15784,15784,15784,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),19:00,03:55,08h 55m,800.0,22 Seats available,2.0,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15785,15785,15785,City Land Travels,A/C Seater/Sleeper (2+1),20:30,04:45,08h 15m,799.0,29 Seats available,2.2,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15786,15786,15786,R S YADAV SMART BUS PRIVATE LIMITED,VE A/C Seater / Sleeper (2+1),19:00,04:55,09h 55m,1424.0,40 Seats available,4.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15787,15787,15787,Gola Bus Service,VE A/C Seater (2+2),18:40,03:50,09h 10m,3499.0,18 Seats available,4.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15788,15788,15788,R S YADAV SMART BUS PRIVATE LIMITED,Volvo Multi Axle B11R AC Seater\Sleeper (2+1),20:00,05:55,09h 55m,1519.0,36 Seats available,4.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15789,15789,15789,IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:00,05:00,09h 00m,1282.0,46 Seats available,4.3,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15790,15790,15790,Shiv Mohan Travels,AC Sleeper (2+1),18:30,04:15,09h 45m,729.0,36 Seats available,4.3,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15791,15791,15791,IntrCity SmartBus,AC Sleeper (2+1),19:10,04:15,09h 05m,764.0,33 Seats available,4.3,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15792,15792,15792,Shiv Mohan Travels,AC Sleeper (2+1),18:30,04:15,09h 45m,643.0,36 Seats available,4.3,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15793,15793,15793,Shub Yatra Holidays,A/C Sleeper (2+2),19:00,05:15,10h 15m,2399.0,28 Seats available,2.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15794,15794,15794,BSS COOL COOL TRAVELS,A/C Seater / Sleeper (2+2),16:00,02:45,10h 45m,799.0,12 Seats available,4.2,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15795,15795,15795,Deltin Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:00,04:30,08h 30m,550.0,34 Seats available,4.1,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15796,15796,15796,Moon Light Travels Katra,A/C Sleeper (2+1),19:30,05:05,09h 35m,899.0,36 Seats available,3.9,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15797,15797,15797,SPEED BUS,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00,05:15,09h 15m,3325.0,36 Seats available,3.7,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15798,15798,15798,City Land Travels,A/C Seater/Sleeper (2+1),16:30,01:20,08h 50m,540.0,30 Seats available,3.6,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15799,15799,15799,City Land Travels,A/C Seater/Sleeper (2+1),17:00,01:30,08h 30m,495.0,40 Seats available,3.6,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15800,15800,15800,City Land Travels,A/C Sleeper (2+1),14:15,23:59,09h 44m,979.0,34 Seats available,3.6,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15801,15801,15801,Travel Point,A/C Seater / Sleeper (2+2),17:15,02:15,09h 00m,904.0,50 Seats available,3.5,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15802,15802,15802,Apex Bus Travels,A/C Seater / Sleeper (2+2),16:00,01:15,09h 15m,924.0,38 Seats available,3.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15803,15803,15803,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),16:30,00:30,08h 00m,699.0,24 Seats available,3.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15804,15804,15804,Big Bus,A/C Seater / Sleeper (2+2),18:30,03:30,09h 00m,799.0,34 Seats available,2.6,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15805,15805,15805,Big Bus,A/C Seater / Sleeper (2+2),20:30,05:30,09h 00m,799.0,32 Seats available,2.6,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15806,15806,15806,Big Bus,A/C Seater / Sleeper (2+2),16:00,01:00,09h 00m,795.0,28 Seats available,2.6,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15807,15807,15807,Ashok Travels,A/C Seater / Sleeper (2+2),16:00,00:00,08h 00m,759.0,52 Seats available,2.5,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15808,15808,15808,Shub Yatra Holidays,A/C Sleeper (2+2),19:30,05:45,10h 15m,2399.0,44 Seats available,2.4,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15809,15809,15809,Amit Travels,A/C Seater / Sleeper (2+1),14:30,23:40,09h 10m,799.0,40 Seats available,1.7,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
15810,15810,15810,Amit Travels,A/C Seater / Sleeper (2+1),14:30,23:50,09h 20m,799.0,40 Seats available,1.7,https://www.redbus.in/bus-tickets/katra-to-chandigarh,Katra (jammu and kashmir) to Chandigarh
